tconst	averageRating	numVotes
tt0041949	6.4	496
tt0041951	7.6	99
tt0041952	7.5	961
tt0041953	6.7	585
tt0041954	7.3	3673
tt0041955	6.6	1562
tt0041956	6.5	659
tt0041957	7.4	23
tt0041958	7.5	7111
tt0041959	8.1	188161
tt0041961	6	572
tt0041962	5.9	38
tt0041963	6.7	1240
tt0041966	6.1	270
tt0041967	6.3	3001
tt0041968	7.3	6139
tt0041969	6.1	310
tt0041971	5.4	236
tt0041973	5	11
tt0041974	6.5	541
tt0041975	6.8	550
tt0041976	5.3	139
tt0041977	6.1	45
tt0041978	7.5	1538
tt0041979	6.2	96
tt0041980	5.9	19
tt0041981	5.8	52
tt0041982	6.5	494
tt0041983	6.4	1952
tt0041985	5.7	113
tt0041986	6	226
tt0041988	3.9	13
tt0041989	5.7	180
tt0041990	7.4	13
tt0041991	6.5	45
tt0041993	4.8	19
tt0041994	6.1	1394
tt0041995	7.2	38
tt0041996	7.7	16222
tt0041997	6.1	152
tt0041998	6.5	2967
tt0041999	7.3	275
tt0042000	4.8	41
tt0042001	4.1	22
tt0042002	6.8	72
tt0042003	6.9	127
tt0042004	6.2	8438
tt0042005	6.5	402
tt0042006	6.6	1500
tt0042007	6.6	1007
tt0042008	6.8	66
tt0042010	6.3	31
tt0042012	7.3	428
tt0042013	6.2	57
tt0042016	6.9	17
tt0042018	6.6	30
tt0042020	6	14
tt0042021	6	16
tt0042023	6.2	7
tt0042024	7	63
tt0042028	6.1	264
tt0042029	5.9	147
tt0042030	6.7	348
tt0042031	7.3	499
tt0042032	7.4	693
tt0042033	6.4	1196
tt0042034	6.1	159
tt0042035	6.6	1411
tt0042036	5.1	11
tt0042037	6.6	19
tt0042038	6.1	289
tt0042039	6.7	4987
tt0042040	7.1	6931
tt0042041	8.1	36929
tt0042042	7.9	556
tt0042043	7	103
tt0042044	7.2	2280
tt0042045	7.7	832
tt0042046	7.4	5109
tt0042047	7.1	1385
tt0042048	6.9	340
tt0042049	6.1	452
tt0042050	5.2	54
tt0042051	5.7	241
tt0042052	6.9	1630
tt0042053	6	2038
tt0042054	7.2	343
tt0042055	6.5	107
tt0042056	6.9	130
tt0042057	7.1	102
tt0042058	6	14
tt0042059	6.9	342
tt0042060	5.9	225
tt0042061	5.2	240
tt0042062	6.3	95
tt0042063	5.2	19
tt0042064	5.8	63
tt0042065	5	27
tt0042067	4	234
tt0042069	6.4	73
tt0042070	6.7	35
tt0042074	7.6	129
tt0042078	5.1	31
tt0042080	7.4	122
tt0042081	7.6	164
tt0042082	7.7	20
tt0042083	7.5	64
tt0042084	6.9	62
tt0042086	7.6	36
tt0042092	8.5	19
tt0042093	7.1	668
tt0042094	7.7	608
tt0042095	6.2	28
tt0042097	7	182
tt0042098	7.4	108
tt0042100	6.7	163
tt0042101	8.2	17
tt0042104	7	18
tt0042105	6.6	14
tt0042106	8.2	171
tt0042107	7.5	47
tt0042108	7	48
tt0042109	7.5	26
tt0042110	7.1	273
tt0042111	8.6	1588
tt0042112	3.8	17
tt0042114	8.6	6479
tt0042116	8.5	1714
tt0042119	7.2	36
tt0042123	7.3	165
tt0042124	7.5	16
tt0042125	6.4	15
tt0042127	6.1	39
tt0042130	8.3	109
tt0042134	7.2	20
tt0042135	5	15
tt0042137	7.8	39
tt0042138	7.1	52
tt0042139	7.5	164
tt0042141	7.6	146
tt0042142	7.5	82
tt0042143	7.3	28
tt0042144	7.6	45
tt0042147	9	12
tt0042150	7.7	38
tt0042151	6.8	142
tt0042152	6.4	23
tt0042156	7	118
tt0042158	6.7	25
tt0042159	7	76
tt0042167	7.3	60
tt0042168	8.5	1831
tt0042169	6.5	8
tt0042170	7.6	75
tt0042171	8.5	796
tt0042172	7.7	84
tt0042173	8.7	376
tt0042175	7	504
tt0042176	6.8	2244
tt0042177	7.5	1525
tt0042179	6.3	3176
tt0042180	7.3	90
tt0042181	7.4	44
tt0042182	5.8	424
tt0042183	5.8	115
tt0042184	8.2	25
tt0042185	6.1	101
tt0042186	6.7	70
tt0042187	5.8	24
tt0042188	7.1	32
tt0042189	6.2	899
tt0042190	6.1	152
tt0042191	6.9	751
tt0042192	8.2	143273
tt0042193	4.6	14
tt0042194	6.1	276
tt0042195	5.9	1395
tt0042197	5.3	98
tt0042198	6.2	169
tt0042199	5	10
tt0042200	6.9	5453
tt0042201	6.9	164
tt0042202	5.1	36
tt0042203	6	76
tt0042206	7	3359
tt0042207	7.2	69
tt0042208	7.8	31250
tt0042209	5.5	2760
tt0042210	5.5	2302
tt0042211	6.7	871
tt0042212	5.3	29
tt0042215	7.6	109
tt0042216	6.8	22
tt0042217	6.4	255
tt0042218	6	20
tt0042219	6.5	1917
tt0042220	4.7	25
tt0042221	6.2	14
tt0042222	6.3	180
tt0042223	5.4	9
tt0042224	5.6	138
tt0042225	6.1	12
tt0042226	6.5	122
tt0042227	5.9	83
tt0042229	6.9	2625
tt0042230	5.9	352
tt0042232	7.8	73
tt0042233	6.9	45
tt0042234	5.4	22
tt0042235	7.3	1903
tt0042236	6.9	595
tt0042237	6.7	35
tt0042238	6.1	31
tt0042239	5.9	237
tt0042240	6.2	28
tt0042241	4.8	22
tt0042242	6.6	1385
tt0042243	6	252
tt0042244	6.3	140
tt0042246	4.7	62
tt0042247	5.8	588
tt0042248	7.4	1518
tt0042249	6.4	1830
tt0042250	6.8	1211
tt0042251	5.7	72
tt0042252	5.9	37
tt0042253	6.1	210
tt0042254	6.7	34
tt0042255	5.7	171
tt0042256	6.2	2553
tt0042257	6.8	49
tt0042258	5.7	288
tt0042259	6	38
tt0042260	6.2	127
tt0042261	6.5	82
tt0042262	6.2	435
tt0042263	5.9	233
tt0042264	6.6	35
tt0042265	6.8	2710
tt0042266	6.6	492
tt0042267	3.4	30
tt0042268	5.4	252
tt0042269	7.3	464
tt0042270	7.5	1245
tt0042271	6.5	24
tt0042272	6	30
tt0042273	5.9	162
tt0042274	6	1685
tt0042275	6.6	3078
tt0042276	7.5	12949
tt0042277	6.3	15
tt0042278	5.4	53
tt0042279	6.7	1071
tt0042280	6.7	502
tt0042281	7.5	4709
tt0042282	6.7	454
tt0042283	6.4	103
tt0042284	7.1	78
tt0042285	6.7	1532
tt0042286	7.1	10096
tt0042287	6.1	720
tt0042288	4.8	32
tt0042289	6.1	333
tt0042290	7.6	1487
tt0042291	6.7	468
tt0042292	7.4	20
tt0042293	5.4	34
tt0042294	7.4	225
tt0042295	6.4	615
tt0042296	7.6	5105
tt0042297	4.4	16
tt0042298	5.4	275
tt0042299	6.3	146
tt0042300	6.2	59
tt0042301	7.5	724
tt0042302	6.3	224
tt0042303	6.5	147
tt0042304	7.1	1325
tt0042305	5	12
tt0042307	5.1	16
tt0042308	6.2	61
tt0042310	6.4	724
tt0042311	5.2	394
tt0042312	6.7	9
tt0042313	5.9	694
tt0042314	6.1	148
tt0042315	5.9	952
tt0042316	5.9	177
tt0042317	5.8	44
tt0042318	5.3	140
tt0042319	7	14
tt0042320	7.7	16
tt0042322	6.4	162
tt0042323	5.3	109
tt0042324	6	1732
tt0042325	7.3	1333
tt0042326	6.8	325
tt0042327	7	5845
tt0042328	6.8	28
tt0042329	7.8	59
tt0042330	7.2	606
tt0042332	7.3	179338
tt0042333	6.9	1063
tt0042334	7	55
tt0042335	6.7	44
tt0042336	6.6	509
tt0042337	5.2	74
tt0042338	6	1227
tt0042339	5.6	841
tt0042340	6.3	666
tt0042341	5.4	22
tt0042342	6.3	22
tt0042343	6.8	1607
tt0042344	6.2	837
tt0042345	5.2	32
tt0042346	6.7	136
tt0042347	5.6	16
tt0042348	6.1	30
tt0042349	6.2	122
tt0042351	7.1	64
tt0042352	6.7	2010
tt0042354	7.1	286
tt0042355	7.1	3581
tt0042356	5.2	90
tt0042357	8.6	21
tt0042358	7	512
tt0042359	8	478
tt0042360	7.9	1374
tt0042361	5.2	21
tt0042362	5.5	88
tt0042363	7.6	36
tt0042364	6	81
tt0042366	6.1	57
tt0042367	7.4	4744
tt0042368	6.1	33
tt0042369	7.2	13546
tt0042370	5.8	203
tt0042371	5.8	37
tt0042372	6.2	1620
tt0042373	5.9	73
tt0042374	6.1	91
tt0042375	5.1	27
tt0042376	7.1	3877
tt0042377	6	270
tt0042378	6.9	50
tt0042379	6.7	2860
tt0042380	6.8	81
tt0042381	7.3	19
tt0042382	6.5	610
tt0042383	5.4	360
tt0042384	6.2	5368
tt0042385	5.2	29
tt0042386	6.6	37
tt0042387	6.2	398
tt0042388	6.9	59
tt0042389	5.5	338
tt0042390	6.5	103
tt0042392	6.6	52
tt0042393	6.3	4862
tt0042394	6.1	1041
tt0042395	7.2	2022
tt0042396	8	181
tt0042397	6.8	1660
tt0042398	7.1	11
tt0042399	4.4	180
tt0042400	5.7	103
tt0042401	7.1	113
tt0042402	6	36
tt0042403	6.9	203
tt0042404	7	475
tt0042405	5.5	36
tt0042406	6.4	77
tt0042407	5.3	44
tt0042408	7.6	468
tt0042409	6.9	641
tt0042410	6.4	454
tt0042411	6	393
tt0042412	6	271
tt0042413	7.4	119
tt0042415	6	20
tt0042416	7	22
tt0042417	6.3	680
tt0042418	7.2	1282
tt0042419	5.1	45
tt0042423	3.4	657
tt0042424	4.7	31
tt0042425	5.8	168
tt0042426	6	388
tt0042427	6.8	26
tt0042428	6.4	971
tt0042429	6.9	774
tt0042431	6.8	520
tt0042432	6	646
tt0042433	5.7	126
tt0042434	7.4	420
tt0042435	6.9	38
tt0042436	6.9	4445
tt0042437	6.9	82
tt0042438	5.6	32
tt0042439	8	25
tt0042440	5.3	21
tt0042441	5	40
tt0042442	5.6	348
tt0042444	6.2	46
tt0042445	6.5	29
tt0042447	6.4	1558
tt0042448	5.5	65
tt0042449	6.7	591
tt0042450	5.2	43
tt0042451	7.1	12957
tt0042452	5.1	35
tt0042453	5.8	74
tt0042454	5	9
tt0042455	5.8	22
tt0042456	4.6	20
tt0042459	6.2	129
tt0042460	5.7	50
tt0042461	7.1	49
tt0042462	5.6	10
tt0042463	5.6	386
tt0042464	6.8	4389
tt0042465	5.9	91
tt0042466	7.5	1179
tt0042468	5.8	225
tt0042469	3.5	699
tt0042470	5.5	14
tt0042471	6.6	911
tt0042472	6.4	528
tt0042473	3.5	138
tt0042474	5.7	397
tt0042475	7.2	405
tt0042476	7.5	977
tt0042477	7.3	4182
tt0042478	7.1	435
tt0042479	6.5	22
tt0042480	7.1	124
tt0042481	6.1	112
tt0042482	6.4	598
tt0042483	6.4	85
tt0042484	6.5	28
tt0042485	5.2	74
tt0042486	7.9	47
tt0042488	6.6	1161
tt0042489	6.6	71
tt0042490	7.3	4074
tt0042491	6.9	12
tt0042493	6.4	70
tt0042494	6.7	49
tt0042495	6.3	41
tt0042496	6.2	566
tt0042497	6.8	454
tt0042498	6.3	209
tt0042499	7.6	99
tt0042500	6.2	14
tt0042502	5.4	9
tt0042504	6.1	20
tt0042505	6.3	17
tt0042506	6.7	53
tt0042507	8.1	22
tt0042509	7.1	1317
tt0042510	7.5	122
tt0042511	5.9	40
tt0042512	7.3	1206
tt0042513	6.9	1609
tt0042514	6.3	528
tt0042515	6.5	472
tt0042516	7.2	53
tt0042518	5.7	176
tt0042519	7	249
tt0042520	6.2	52
tt0042521	6.5	203
tt0042522	7	885
tt0042524	6.4	1705
tt0042525	6.3	16
tt0042526	5.8	293
tt0042527	5.1	8
tt0042528	6.9	1058
tt0042529	6.2	1144
tt0042530	7.6	15605
tt0042531	7.7	13426
tt0042532	5.2	60
tt0042534	6.5	528
tt0042535	6.1	63
tt0042539	6.6	3021
tt0042540	6.2	112
tt0042541	7.2	1954
tt0042542	6.8	810
tt0042543	6.4	86
tt0042544	7.3	2566
tt0042546	7.9	59372
tt0042547	6.9	54
tt0042548	5.1	158
tt0042550	5.5	30
tt0042551	5.7	157
tt0042552	5.3	353
tt0042553	6	642
tt0042555	7.8	1326
tt0042556	6.2	61
tt0042557	6.9	296
tt0042559	6.4	8
tt0042560	6.2	38
tt0042561	6.2	23
tt0042562	5	77
tt0042563	6.2	9
tt0042564	6.3	14
tt0042565	6	68
tt0042566	7.4	20
tt0042567	6.9	537
tt0042568	6.1	40
tt0042569	7.9	1792
tt0042570	5.8	35
tt0042571	5.4	21
tt0042572	7	428
tt0042573	7.4	979
tt0042574	7	69
tt0042575	7	416
tt0042576	5.3	82
tt0042577	5	15
tt0042578	5.9	166
tt0042579	7	4486
tt0042580	7.2	342
tt0042581	6.3	50
tt0042582	6.5	1110
tt0042583	7.2	739
tt0042584	7.3	1183
tt0042585	6.1	111
tt0042587	5.1	104
tt0042588	6.1	521
tt0042589	5.9	227
tt0042590	5.9	172
tt0042591	6.8	117
tt0042592	6.9	412
tt0042593	7.9	37017
tt0042594	5.9	25
tt0042595	6.1	125
tt0042597	5	42
tt0042599	6.5	57
tt0042600	4.7	278
tt0042601	5	76
tt0042602	6.1	206
tt0042603	8	8
tt0042604	6.8	147
tt0042605	6.5	117
tt0042606	5.5	86
tt0042607	7.2	368
tt0042608	6	178
tt0042609	6.4	1528
tt0042610	6.6	1348
tt0042611	6.5	102
tt0042613	7.4	1200
tt0042614	6.6	135
tt0042615	5.7	43
tt0042616	6.1	53
tt0042617	5.7	40
tt0042618	5.5	164
tt0042619	7.7	13079
tt0042621	6.9	495
tt0042622	6.3	487
tt0042623	7.1	15
tt0042624	5.7	20
tt0042625	7.1	471
tt0042626	6.6	21
tt0042627	7.3	712
tt0042628	5.9	69
tt0042629	6.1	1421
tt0042630	5.7	58
tt0042631	5.2	54
tt0042632	5.7	163
tt0042633	5.4	16
tt0042634	6.4	960
tt0042638	6.3	846
tt0042639	6.9	41
tt0042640	5.5	174
tt0042641	6.4	653
tt0042642	4.5	266
tt0042643	6.4	2065
tt0042644	6.5	2320
tt0042645	4.7	59
tt0042646	6.7	7288
tt0042647	5.2	34
tt0042648	7.1	2615
tt0042649	7.3	632
tt0042650	7.9	2874
tt0042651	6.8	233
tt0042652	6.6	222
tt0042655	5.3	31
tt0042656	4.3	40
tt0042657	5.3	20
tt0042658	7	34
tt0042659	4.4	46
tt0042660	7.3	32
tt0042662	5.1	45
tt0042663	4.9	71
tt0042664	6.1	1178
tt0042665	7.3	2206
tt0042666	5.2	170
tt0042667	6	142
tt0042668	6.1	40
tt0042669	6.6	766
tt0042670	7	391
tt0042671	7.8	43
tt0042672	5.6	43
tt0042673	3.6	10
tt0042674	6.1	632
tt0042676	5.2	17
tt0042677	6.2	1403
tt0042678	6.1	87
tt0042679	5	158
tt0042680	7.2	485
tt0042681	6.6	394
tt0042682	7.6	1339
tt0042683	7.5	16
tt0042684	4.2	11
tt0042685	6.2	66
tt0042686	5.6	264
tt0042687	6.7	556
tt0042688	6.3	194
tt0042690	7.1	326
tt0042692	7.1	4047
tt0042693	6.3	367
tt0042694	4.5	18
tt0042695	6.1	24
tt0042697	6.7	904
tt0042699	7.5	49
tt0042700	6.9	2155
tt0042702	6.8	685
tt0042704	5.7	16
tt0042706	6.1	26
tt0042707	6.8	3041
tt0042708	6.9	13
tt0042709	6	10
tt0042711	7.4	182
tt0042712	5.1	40
tt0042713	5.1	398
tt0042714	5.6	93
tt0042715	6.5	144
tt0042719	7.6	12
tt0042721	4.6	29
tt0042723	5.9	127
tt0042724	5.5	105
tt0042726	8.1	68
tt0042727	7.1	5356
tt0042729	6.7	230
tt0042730	6.8	33
tt0042731	5.1	49
tt0042732	6.4	33
tt0042733	6.6	262
tt0042734	4.9	67
tt0042735	6.3	947
tt0042736	6.2	389
tt0042737	6.5	117
tt0042739	5.9	88
tt0042740	6	33
tt0042741	6.4	21
tt0042742	7	2069
tt0042743	6.9	15
tt0042744	6.1	1408
tt0042745	7.1	9
tt0042746	5.9	10
tt0042747	6.7	349
tt0042748	6.2	171
tt0042749	5.7	164
tt0042750	7.5	891
tt0042751	5.5	149
tt0042752	7.1	927
tt0042753	6	267
tt0042755	6.7	628
tt0042756	7.8	80
tt0042757	6.9	986
tt0042758	7.2	56
tt0042760	6.8	73
tt0042761	6.3	131
tt0042762	7.3	1292
tt0042763	6.4	276
tt0042765	6.4	85
tt0042766	7.4	567
tt0042767	6.1	588
tt0042768	5.1	170
tt0042769	6	763
tt0042771	7.2	3601
tt0042772	5.7	198
tt0042774	6.7	18
tt0042775	6.6	23
tt0042777	5.8	10
tt0042778	6.9	13
tt0042779	6.4	650
tt0042780	7.4	380
tt0042781	6.3	541
tt0042782	6.3	1338
tt0042783	6.3	844
tt0042784	5.6	716
tt0042785	6.6	25
tt0042786	6.3	952
tt0042788	7.9	15838
tt0042790	6.6	540
tt0042791	6.1	214
tt0042792	7.4	6605
tt0042793	6.3	30
tt0042794	6.9	300
tt0042795	6.1	182
tt0042796	6.9	12
tt0042797	6.2	12
tt0042798	4.8	25
tt0042799	4.8	37
tt0042801	7.9	14
tt0042802	4.5	77
tt0042803	6.9	815
tt0042804	8.2	22692
tt0042805	4.4	63
tt0042806	5.8	134
tt0042807	6.2	229
tt0042808	6.1	61
tt0042809	6.5	996
tt0042810	7	881
tt0042811	5.4	97
tt0042812	6.4	72
tt0042813	5.2	35
tt0042814	6.5	14
tt0042815	5.2	82
tt0042816	7.6	12
tt0042818	6	5
tt0042819	6.7	666
tt0042820	7.1	834
tt0042821	6.7	23
tt0042822	6.2	46
tt0042823	6.6	29
tt0042824	6.7	1960
tt0042825	6.1	822
tt0042826	6.7	512
tt0042827	6	27
tt0042829	5.8	603
tt0042830	6.1	317
tt0042831	5.5	119
tt0042832	7.2	9144
tt0042835	5.7	141
tt0042836	7.2	499
tt0042837	6.7	126
tt0042838	6.8	173
tt0042839	7	20
tt0042840	5.6	96
tt0042841	6.1	600
tt0042842	6.4	74
tt0042843	6.4	250
tt0042844	6	296
tt0042845	4.4	38
tt0042846	7.2	59
tt0042847	6.7	90
tt0042848	5.7	681
tt0042849	6.3	262
tt0042851	7.1	1317
tt0042852	7	289
tt0042853	6.9	22
tt0042855	2.9	653
tt0042856	6.3	147
tt0042857	6	33
tt0042858	6.5	450
tt0042859	6.7	246
tt0042860	6.2	227
tt0042861	6.6	111
tt0042862	6.1	22
tt0042863	7.4	431
tt0042864	6.4	414
tt0042865	5.4	346
tt0042866	5.7	67
tt0042867	6	32
tt0042869	6.6	2806
tt0042870	6	253
tt0042871	8.3	5845
tt0042872	6.7	2049
tt0042873	5.2	238
tt0042874	2.6	951
tt0042875	7	24
tt0042876	8.2	187512
tt0042877	6.6	153
tt0042881	6.2	409
tt0042882	4.9	27
tt0042883	6.2	426
tt0042884	3	18
tt0042885	5.9	143
tt0042886	5.7	216
tt0042887	5.2	18
tt0042888	7.9	568
tt0042891	6	129
tt0042892	6.2	197
tt0042893	6.2	610
tt0042894	6	539
tt0042895	7	18375
tt0042896	5.9	154
tt0042897	4.9	2579
tt0042898	7.2	1457
tt0042899	6.7	1392
tt0042900	7.1	62
tt0042901	5.4	426
tt0042902	5.1	14
tt0042903	5.2	26
tt0042905	5.7	16
tt0042906	7.5	6167
tt0042907	5.9	156
tt0042908	7.3	129
tt0042909	5	64
tt0042910	5.8	97
tt0042911	4.8	78
tt0042912	6.4	102
tt0042914	6.1	292
tt0042915	6.8	759
tt0042916	7.5	1076
tt0042917	6.3	131
tt0042923	6.6	198
tt0042924	4.1	39
tt0042926	7.7	1200
tt0042927	6.7	168
tt0042928	7.3	2312
tt0042929	6.4	14
tt0042930	5.6	122
tt0042932	5	135
tt0042934	5.9	227
tt0042935	6.6	1397
tt0042937	6.2	21
tt0042938	5.7	163
tt0042940	6.5	314
tt0042942	6.7	21
tt0042947	6.7	1045
tt0042949	7	2282
tt0042951	6.1	118
tt0042952	6.7	1465
tt0042953	7.1	888
tt0042954	5.4	8
tt0042955	6.6	138
tt0042956	6.8	119
tt0042957	6.6	277
tt0042958	7.2	4901
tt0042959	6.5	59
tt0042960	7.1	3572
tt0042961	6.2	34
tt0042962	6.9	47
tt0042963	6.4	1144
tt0042964	6	94
tt0042965	7.3	410
tt0042967	6.2	32
tt0042968	7.5	125
tt0042970	6.3	493
tt0042971	7	33
tt0042972	6.3	20
tt0042974	5.5	239
tt0042975	7.4	332
tt0042976	6.7	979
tt0042977	6.7	120
tt0042978	7.4	374
tt0042979	5.7	50
tt0042980	7.1	2587
tt0042981	6.7	48
tt0042982	6.1	595
tt0042983	7.1	158
tt0042985	4.6	85
tt0042986	5.8	110
tt0042987	4.8	11
tt0042988	7.2	293
tt0042989	6.4	266
tt0042990	7.3	418
tt0042991	6.3	346
tt0042992	5.4	29
tt0042994	7	16930
tt0042995	6	291
tt0042996	5.4	54
tt0042998	7.4	2602
tt0042999	6.2	88
tt0043000	6.6	156
tt0043001	4.5	53
tt0043002	6.8	242
tt0043003	6	193
tt0043004	6.1	448
tt0043006	4.5	12
tt0043007	5.7	137
tt0043008	6.1	314
tt0043009	3.9	20
tt0043010	7.5	360
tt0043011	5.7	41
tt0043012	7.1	4971
tt0043013	5.6	585
tt0043014	8.4	246662
tt0043015	5.8	161
tt0043016	6.4	12
tt0043017	6.1	114
tt0043018	7.2	2352
tt0043019	5	577
tt0043020	6	49
tt0043021	5.8	66
tt0043022	7.3	131
tt0043023	5	91
tt0043024	6.3	87
tt0043025	5.6	683
tt0043026	7.6	13
tt0043027	6.1	1134
tt0043029	7	15
tt0043030	6.5	2255
tt0043031	6.6	38
tt0043032	6.3	14
tt0043035	4.5	103
tt0043036	6	22
tt0043037	7.7	1359
tt0043038	6.2	39
tt0043039	6	352
tt0043040	6.5	420
tt0043041	7.3	2266
tt0043042	7.2	361
tt0043043	5.5	365
tt0043044	6.9	2123
tt0043045	6.9	747
tt0043046	6.1	805
tt0043048	7.1	3547
tt0043049	5.8	13
tt0043050	6.5	139
tt0043051	4.9	62
tt0043052	6.2	1196
tt0043053	6	786
tt0043055	5.1	74
tt0043057	5.4	311
tt0043058	6.3	263
tt0043059	6.5	339
tt0043060	5.7	40
tt0043061	6	320
tt0043062	6.3	119
tt0043063	6.7	922
tt0043064	4.8	123
tt0043065	5.9	66
tt0043066	6.1	189
tt0043067	6.9	9925
tt0043068	6.1	44
tt0043069	6	249
tt0043071	6.2	301
tt0043072	5.7	539
tt0043073	6.2	175
tt0043075	7.2	2157
tt0043077	4.1	11
tt0043078	6.2	238
tt0043079	6.7	1265
tt0043080	4.2	334
tt0043081	6.8	1051
tt0043082	7.3	216
tt0043083	6.4	26
tt0043084	7.5	3856
tt0043085	5.3	68
tt0043086	6.6	206
tt0043087	6.4	286
tt0043088	6.9	1438
tt0043089	4.7	14
tt0043090	6.8	2882
tt0043091	5.9	155
tt0043092	5.1	21
tt0043093	7	220
tt0043095	6.1	56
tt0043098	6	26
tt0043099	6.9	23
tt0043100	5.4	141
tt0043102	7.4	648
tt0043105	5.9	43
tt0043106	6.4	89
tt0043107	5.7	136
tt0043108	7.2	356
tt0043109	6.2	185
tt0043110	6.1	44
tt0043111	5.6	78
tt0043112	6	54
tt0043113	5.2	19
tt0043114	6	10
tt0043115	7.5	641
tt0043116	6.1	350
tt0043117	7.1	5772
tt0043118	6.5	1427
tt0043119	5.6	14
tt0043120	6.1	427
tt0043121	6.4	520
tt0043122	5.1	42
tt0043123	6.2	1531
tt0043124	6	35
tt0043125	5.8	72
tt0043126	5.9	235
tt0043127	5.3	173
tt0043128	7.5	1756
tt0043129	6.4	876
tt0043130	6.9	34
tt0043131	6.7	3519
tt0043132	7.6	10453
tt0043134	6	1077
tt0043135	5.2	50
tt0043136	5.2	83
tt0043137	7.6	22847
tt0043138	5.4	85
tt0043139	7.3	217
tt0043140	6.8	1221
tt0043141	6.6	589
tt0043142	7.2	5270
tt0043143	6.7	85
tt0043144	5.3	56
tt0043145	6.6	264
tt0043146	6.5	38
tt0043147	6.9	1668
tt0043148	6.3	174
tt0043149	6.1	280
tt0043150	6.4	575
tt0043151	5.5	53
tt0043153	7.2	4047
tt0043154	6.3	408
tt0043155	7.1	646
tt0043156	5.1	98
tt0043157	5.4	10
tt0043158	5.7	22
tt0043159	6.5	103
tt0043161	4	139
tt0043162	5.9	103
tt0043163	6.2	69
tt0043164	6.7	192
tt0043166	7	271
tt0043167	6.8	41
tt0043168	5.8	14
tt0043169	6.8	141
tt0043170	7.6	242
tt0043175	8.6	870
tt0043178	8	15
tt0043181	8.3	43
tt0043182	7.5	149
tt0043183	6.8	54
tt0043184	8.2	26
tt0043186	4.9	33
tt0043189	6.7	16
tt0043192	8	251
tt0043194	7.5	2480
tt0043195	7.4	16
tt0043199	7.4	59
tt0043200	7.2	28
tt0043201	6.1	62
tt0043204	7.6	120
tt0043206	5.9	31
tt0043208	8.5	29766
tt0043210	6.3	27
tt0043212	7.2	55
tt0043214	7.4	127
tt0043215	7	32
tt0043216	6	16
tt0043217	7.9	17
tt0043222	8.5	11
tt0043223	7.5	188
tt0043224	8.1	1444
tt0043225	7.1	758
tt0043228	7.5	353
tt0043229	7	346
tt0043231	5.6	15
tt0043232	7.7	593
tt0043234	6.8	172
tt0043235	4.1	27
tt0043238	7	495
tt0043241	8	11
tt0043242	7.8	22
tt0043244	8.2	151
tt0043250	5.3	53
tt0043251	6.3	601
tt0043252	4	74
tt0043253	7.9	883
tt0043255	6.6	6357
tt0043257	6.2	32
tt0043258	6.9	17
tt0043260	5.8	136
tt0043261	6.4	346
tt0043262	6.2	2346
tt0043263	5.5	182
tt0043264	5.6	426
tt0043265	7.7	86323
tt0043266	7	47
tt0043267	6.9	182
tt0043268	7.4	47
tt0043269	7.9	15
tt0043270	5.6	184
tt0043271	6.8	117
tt0043272	6.1	325
tt0043273	5.4	67
tt0043274	7.3	159142
tt0043275	6.2	42
tt0043276	6.8	2374
tt0043277	7.3	29
tt0043278	7.1	37875
tt0043279	5.8	33
tt0043280	5.5	69
tt0043281	6.2	34
tt0043283	6.2	7
tt0043284	7.4	28
tt0043286	7.1	3094
tt0043287	6.6	470
tt0043288	6.6	1577
tt0043289	4.9	15
tt0043290	7.7	25
tt0043291	6.5	983
tt0043292	6.5	1568
tt0043293	6.1	411
tt0043294	5.7	248
tt0043295	5.6	20
tt0043296	6.6	69
tt0043297	4.6	18
tt0043298	5.2	50
tt0043299	6.5	1551
tt0043301	5.8	157
tt0043302	6.6	106
tt0043303	7.2	1649
tt0043304	5.7	25
tt0043305	5.8	41
tt0043306	7.8	4698
tt0043307	6.9	461
tt0043308	6.8	384
tt0043309	6.1	71
tt0043310	5.8	32
tt0043311	6.6	75
tt0043312	7.6	86
tt0043313	8.1	10051
tt0043315	7.6	1581
tt0043317	5.6	173
tt0043319	5.9	141
tt0043320	5.4	210
tt0043322	7.1	773
tt0043323	4.4	17
tt0043324	6.9	11
tt0043325	5.5	1137
tt0043326	6.7	447
tt0043327	5.5	842
tt0043328	7	202
tt0043329	6.4	67
tt0043330	5.9	200
tt0043331	3.6	13
tt0043332	7.7	5689
tt0043334	6.9	49
tt0043335	6	714
tt0043336	6.9	24
tt0043337	4.7	96
tt0043338	8.1	40494
tt0043339	5.8	51
tt0043340	6.3	1125
tt0043341	6.9	1126
tt0043342	6.2	23
tt0043343	6.1	536
tt0043344	6	158
tt0043347	6.5	16
tt0043348	6.9	29
tt0043349	6	36
tt0043350	7.1	501
tt0043351	5.8	25
tt0043352	5.2	205
tt0043353	5.8	142
tt0043354	6.9	271
tt0043355	5.8	173
tt0043356	6.2	357
tt0043357	5.5	17
tt0043359	6.1	215
tt0043360	4.4	1495
tt0043361	7.3	1069
tt0043362	8	5624
tt0043363	6.8	702
tt0043365	7.7	1339
tt0043366	5.4	12
tt0043367	7.4	11
tt0043368	3.6	22
tt0043370	5.7	295
tt0043371	6.6	847
tt0043372	6.2	523
tt0043373	6.4	104
tt0043376	7.4	1294
tt0043377	5.7	59
tt0043379	7.3	7795
tt0043380	5.4	153
tt0043381	7.2	687
tt0043383	6.2	31
